clg_name,rating,fees,pkg,STATE,CLG_ID
"Government Engineering College - [ECB], Bikaner",7.5,60000,250000,RJ,RJGo7
"Compucom Institute of Information Technology and Management - [CIITM], Jaipur",7.5,77400,360000,RJ,RJCo7
"Apex University - [AU], Jaipur",7.5,120000,1200000,RJ,RJAp7
"Sir Padampat Singhania University - [SPSU], Udaipur",7.5,170000,2950000,RJ,RJSi7
"Government Engineering College, Jhalawar",7.6,60100,1363000,RJ,RJGo7
"SunRise University - [SRU], Alwar",7.6,62200,2000000,RJ,RJSu7
"OPJS University, Churu",7.6,64200,3000000,RJ,RJOP7
"Yagyavalkya Institute of Technology - [YIT], Jaipur",7.6,92515,516000,RJ,RJYa7
"Arya College of Engineering and IT - [ACEIT], Jaipur",7.6,96104,360000,RJ,RJAr7
"Maulana Azad University, Jodhpur",7.7,60500,1200000,RJ,RJMa7
"Pacific University, Udaipur",7.7,80000,530000,RJ,RJPa7
"Rajasthan Institute of Engineering and Technology - [RIET], Jaipur",7.7,85000,460000,RJ,RJRa7
"Career Point University - [CPU], Kota",7.7,140000,400000,RJ,RJCa7
"Poornima College of Engineering, Jaipur",7.7,170000,1500000,RJ,RJPo7
"Madhav University - [MU], Sirohi",7.8,35000,360000,RJ,RJMa7
"Maharana Pratap University of Agriculture and Technology - [MPUAT], Udaipur",7.8,86000,4500000,RJ,RJMa7
"Arya College of Engineering, Jaipur",7.8,96104,1000000,RJ,RJAr7
"Swami Keshvanand Institute of Technology, Management and Gramothan - [SKIT], Jaipur",7.8,108300,1200000,RJ,RJSw7
"Indian Institute of Information Technology - [IIIT-K], Kota",7.8,230925,1200000,RJ,RJIn7
"Marudhar Engineering College - [MEC], Bikaner",7.9,87500,500000,RJ,RJMa7
"Jaipur Engineering College and Research Centre, Jaipur",7.9,92000,5893000,RJ,RJJa7
"Sangam University - [SU], Bhilwara",7.9,100000,2700000,RJ,RJSa7
"Jagdishprasad Jhabarmal Tibrewala University - [JJTU], Jhunjhunu",8.0,56000,380000,RJ,RJJa8
"Institute of Engineering and Technology - [IETR], Alwar",8.0,84500,900000,RJ,RJIn8
"RNB Global University - [RNBGU], Bikaner",8.0,115000,6378000,RJ,RJRN8
"Poornima University - [PU], Jaipur",8.0,127500,2100000,RJ,RJPo8
"The LNM Institute of Information Technology - [LNMIIT], Jaipur",8.0,374800,480000,RJ,RJTh8
"Jagannath University, Jaipur",8.1,100000,4550000,RJ,RJJa8
"Jaipur National University - [JNU], Jaipur",8.1,122000,507000,RJ,RJJa8
"Amity University, Jaipur",8.1,152000,3200000,RJ,RJAm8
"JECRC University - [JU], Jaipur",8.1,220000,1400000,RJ,RJJE8
"JK Lakshmipat University - [JKLU], Jaipur",8.1,275000,5600000,RJ,RJJK8
"Bhagwant University, Ajmer",8.2,84500,1300000,RJ,RJBh8
"Jaipur Engineering College - [JEC], Jaipur",8.2,85000,1950000,RJ,RJJa8
"Rajasthan College of Engineering for Women - [RCEW], Jaipur",8.2,87498,360000,RJ,RJRa8
"University of Engineering and Management - [UEM], Jaipur",8.2,100000,1500000,RJ,RJUn8
"ICFAI University, Jaipur",8.3,120000,300000,RJ,RJIC8
"Manipal University - [MUJ], Jaipur",8.3,334000,2900000,RJ,RJMa8
"Malaviya National Institute of Technology - [MNIT], Jaipur",8.4,177665,2300000,RJ,RJMa8
"Birla Institute of Technology - [BIT], Jaipur",8.4,292000,450000,RJ,RJBi8
"MBM Engineering College - [MBM], Jodhpur",8.4,315000,370000,RJ,RJMB8
"Bikaner Technical University - [BTU], Bikaner",8.4,398000,400000,RJ,RJBi8
"Banasthali Vidyapith, Jaipur",8.5,139000,609000,RJ,RJBa8
"Asians Institute of Technology, Jaipur",8.5,146800,2700000,RJ,RJAs8
"Mody University, Sikar",8.5,266000,24000000,RJ,RJMo8
"Jayoti Vidyapeeth Women's University - [JVWU], Jaipur",8.6,80000,450000,RJ,RJJa8
"University of Technology - [UOT], Jaipur",8.6,90000,1350000,RJ,RJUn8
"Vivekananda Global University - [VGU], Jaipur",8.6,125000,3500000,RJ,RJVi8
"NIMS University, Jaipur",8.6,150000,505406,RJ,RJNI8
"IIT Jodhpur - Indian Institute of Technology - [IITJ], Jodhpur",9.1,251800,8800000,RJ,RJII9
"SRM University Sikkim, Gangtok",8.1,225000,360000,SK,SKSR8
"ICFAI University, West Tripura",8.0,130000,600000,TR,TRIC8
"Maturi Venkata Subba Rao Engineering College - [MVSREC], Hyderabad",5.7,131500,250000,TS,TSMa5
"DRK Institute of Science and Technology - [DRKIST], Hyderabad",5.9,55000,1000000,TS,TSDR5
"Vaageswari College of Engineering, Karimnagar",6.4,55000,480000,TS,TSVa6
"Sreyas Institute of Engineering and Technology - [SIET], Hyderabad",6.4,106000,2100000,TS,TSSr6
"Sridevi Women's Engineering College - [SWEC], Hyderabad",6.4,110000,1000000,TS,TSSr6
"Ellenki College of Engineering and Technology - [ECET], Hyderabad",6.6,60000,1260000,TS,TSEl6
"St.Mary's Engineering College - [SMEC], Hyderabad",6.8,45000,2100000,TS,TSSt6
"Kshatriya College of Engineering - [KCEA], Nizamabad",6.8,55000,600000,TS,TSKs6
"G Narayanamma Institute of Technology and Science - [GNITS], Hyderabad",6.8,122000,1000000,TS,TSG 6
"Holy Mary Institute of Technology and Science -[HITS], Hyderabad",6.9,66000,1000000,TS,TSHo6
"JNTUH College of Engineering, Hyderabad",6.9,73000,350000,TS,TSJN6
"St. Mary’s Group of Institutions, Hyderabad",7.0,1250,144000,TS,TSSt7
"Nalla Narasimha Reddy Education Society's Group of Institutions - [NNRG], Hyderabad",7.0,91500,500000,TS,TSNa7
"Sri Indu College of Engineering and Technology - [SICET] Ibrahimpatnam, Hyderabad",7.0,93000,2875000,TS,TSSr7
"Jyothishmathi Institute of Technology and Science - [JITS], Karimnagar",7.1,65000,240000,TS,TSJy7
"Sri Indu Institute of Engineering & Technology - [SIIET], Hyderabad",7.1,93000,416000,TS,TSSr7
"CMR Institute of Technology - [CMRIT], Hyderabad",7.1,110000,300000,TS,TSCM7
"BVRIT Hyderabad College of Engineering for Women - [BVRITH], Hyderabad",7.2,90000,2400000,TS,TSBV7
"Scient Institute of Technology, Ibrahimpatnam, Hyderabad",7.3,58000,311666,TS,TSSc7
"Teegala Krishna Reddy Engineering College, Hyderabad",7.3,80000,1600000,TS,TSTe7
"Stanley College of Engineering and Technology for Women - [SCETW], Hyderabad",7.3,81000,2600000,TS,TSSt7
"Vidya Jyothi Institute of Technology - [VJIT], Hyderabad",7.3,115000,4100000,TS,TSVi7
"Shadan College of Engineering & Technology - [SCET], Hyderabad",7.4,45000,1000000,TS,TSSh7
"Indur Institute of Engineering and Technology - [INDURIET], Siddipet",7.4,50000,500000,TS,TSIn7
"ISL Engineering College - [ISLEC], Hyderabad",7.4,65000,4000000,TS,TSIS7
"Joginpally BR Engineering College -[JBREC] Yenkapally, Hyderabad",7.4,87000,1000000,TS,TSJo7
"Nalla Malla Reddy Engineering College - [NMREC], Hyderabad",7.4,95000,360000,TS,TSNa7
"Matrusri Engineering College, Hyderabad",7.4,100000,4800000,TS,TSMa7
"KG Reddy College of Engineering and Technology - [KGRCET], Hyderabad",7.4,100000,360000,TS,TSKG7
"Malla Reddy Engineering College - [MREC], Hyderabad",7.4,103000,1005400,TS,TSMa7
"CMR Technical Campus - [CMRTC], Hyderabad",7.4,105000,450000,TS,TSCM7
"Sree Chaitanya College of Engineering - [SCCE], Karimnagar",7.5,55000,1200000,TS,TSSr7
"Neil Gogte Institute of Technology - [NGIT], Hyderabad",7.5,90000,2500000,TS,TSNe7
"Malla Reddy College of Engineering and Technology- [MRCET], Hyderabad",7.5,100000,2100000,TS,TSMa7
"Guru Nanak Institutions Technical Campus - [GNITC], Hyderabad",7.5,107000,1248000,TS,TSGu7
"Jawaharlal Nehru Technological University - [JNTUH], Hyderabad",7.5,119213,1097000,TS,TSJa7
"Sana Engineering College - [SEC], Suryapet",7.6,,1000000,TS,TSSa7
"TKR College of Engineering and Technology - [TKRCET], Hyderabad",7.6,70000,630000,TS,TSTK7
"AVN Institute of Engineering and Technology - [AVNIET], Ibrahimpatnam, Hyderabad",7.6,95000,1800000,TS,TSAV7
"CMR Group of Institutions, Hyderabad",7.6,95000,1200000,TS,TSCM7
"ACE Engineering College - [ACEEC], Hyderabad",7.6,110000,650000,TS,TSAC7
"Anurag University, Hyderabad",7.6,250000,2400000,TS,TSAn7
"AAR Mahaveer Engineering College, Hyderabad",7.7,48000,1000000,TS,TSAA7
"Aurora's Technological and Research Institute - [ATRI], Hyderabad",7.7,72000,720000,TS,TSAu7
"Sphoorthy Engineering College - [SPHN], Hyderabad",7.7,95000,1400000,TS,TSSp7
"Marri Laxman Reddy Institute of Technology & Management - [MLRITM], Hyderabad",7.7,100000,360000,TS,TSMa7
"Sreenidhi Institute of Science and Technology - [SNIST], Hyderabad",7.7,130000,2194000,TS,TSSr7
"Malla Reddy Institute of Technology and Science - [MRITS], Hyderabad",7.8,48000,235000,TS,TSMa7
"Swarna Bharathi Institute of Science and Technology - [SBIT], Khammam",7.8,66700,150000,TS,TSSw7
"Deccan College of Engineering and Technology - [DCET], Hyderabad",7.8,72000,186000,TS,TSDe7
"Bhoj Reddy Engineering College for Women, Hyderabad",7.8,75000,1020000,TS,TSBh7
"St Martin's Engineering College - [SMEC], Hyderabad",7.8,100000,620000,TS,TSSt7
"Geethanjali College of Engineering and Technology - [GCET] Keesara, Hyderabad",7.8,120000,1466000,TS,TSGe7
"Vasavi College of Engineering, Hyderabad",7.8,130000,4043000,TS,TSVa7
"Hyderabad Institute of Technology and Management - [HITAM], Hyderabad",7.9,103000,2050000,TS,TSHy7
"Mahatma Gandhi Institute of Technology - [MGIT], Hyderabad",7.9,145976,5500000,TS,TSMa7
"JNTUH College of Engineering Manthani - [JNTUHCEM], Karimnagar",8.0,35000,211000,TS,TSJN8
"Gokaraju Rangaraju Institute of Engineering and Technology - [GRIET], Hyderabad",8.0,138500,30000000,TS,TSGo8
"K L University - [KLH], Hyderabad",8.0,265000,630000,TS,TSK 8
"JNTUH College of Engineering Sultanpur - [JNTUHCES], Sangareddy",8.1,40500,920000,TS,TSJN8
"Keshav Memorial Institute of Technology - [KMIT], Hyderabad",8.1,111500,560000,TS,TSKe8
"Vardhaman College of Engineering - [VCE], Hyderabad",8.1,140000,2800000,TS,TSVa8
"Mahaveer Institute of Science and Technology- [MIST], Hyderabad",8.2,66000,280000,TS,TSMa8
"Institute of Aeronautical Engineering - [IARE], Hyderabad",8.2,101000,1957000,TS,TSIn8
"MLR Institute of Technology - [MLRIT], Hyderabad",8.2,110000,1500000,TS,TSML8
"Chaitanya Bharathi Institute of Technology - [CBIT], Hyderabad",8.2,186733,850000,TS,TSCh8
"Kamala Institute of Technology & Science- [KITS], Karimnagar",8.3,80000,350000,TS,TSKa8
"Muffakham Jah College of Engineering & Technology - [MJCET], Hyderabad",8.3,110000,560000,TS,TSMu8
"GITAM, Hyderabad",8.3,329500,5800000,TS,TSGI8
"International Institute of Information Technology - [IIIT], Hyderabad",8.3,360000,2523000,TS,TSIn8
"Woxsen University, Hyderabad",8.3,372500,20000000,TS,TSWo8
"University College of Engineering, Osmania University - [UCE], Hyderabad",8.4,35000,4600000,TS,TSUn8
"Sai Spurthi Institute of Technology - [SSIT], Khammam",8.4,62000,320000,TS,TSSa8
"Siddhartha Institute of Technology and Sciences - [SITS], Hyderabad",8.5,63000,325000,TS,TSSi8
"BV Raju Institute of Technology - [BVRIT], Hyderabad",8.5,120000,1900000,TS,TSBV8
"Vallurupalli Nageswara Rao Vignana Jyothi Institute of Engineering and Technology - [VNR VJIET], Hyderabad",8.5,131000,766000,TS,TSVa8
"ICFAI Foundation for Higher Education - [IFHE], Hyderabad",8.5,280000,570000,TS,TSIC8
"Mahindra University, Hyderabad",8.5,470000,2700000,TS,TSMa8
"IIT Hyderabad - Indian Institute of Technology - [IITH], Hyderabad",8.6,241550,430000,TS,TSII8
"CMR Engineering College - [CMREC], Hyderabad",8.7,75000,490000,TS,TSCM8
"Malla Reddy College of Engineering for Women - [MRCEW], Hyderabad",8.8,60000,11200000,TS,TSMa8
"Birla Institute of Technology and Science - [BITS], Hyderabad",9.0,571575,3200000,TS,TSBi9
"Maya Group of Colleges, Dehradun",5.6,95800,420000,UK,UKMa5
"Haridwar University, Roorkee",6.6,137000,500000,UK,UKHa6
"Graphic Era Hill University - [GEHU], Dehradun",7.4,275600,4000000,UK,UKGr7
"Institute of Technology Gopeshwar - [ITG], Chamoli",7.5,70800,500000,UK,UKIn7
"Shivalik College of Engineering - [SCE], Dehradun",7.5,103900,350000,UK,UKSh7
"BFIT Group of Institutions - [BFIT], Dehradun",7.6,70000,310000,UK,UKBF7
"Women Institute of Technology - [WIT], Dehradun",7.6,75500,350000,UK,UKWo7
"Uttaranchal University, Dehradun",7.6,244000,4331000,UK,UKUt7
"Swami Rama Himalayan University - [SRHU], Dehradun",7.6,244000,775000,UK,UKSw7
"Bipin Tripathi Kumaon Institute of Technology, Almora",7.8,71150,400000,UK,UKBi7
"DIT University - [DIT], Dehradun",7.8,200000,4500000,UK,UKDI7
"Himgiri Zee University - [HZU], Dehradun",7.9,95000,4500000,UK,UKHi7
"Nanhi Pari Seemant Engineering Institute - [NPSEI], Pithoragarh",8.1,60400,1000000,UK,UKNa8
"University of Petroleum and Energy Studies - [UPES], Dehradun",8.1,352000,950000,UK,UKUn8
"Dev Bhoomi Uttarakhand University - [DBUU], Dehradun",8.2,150000,500000,UK,UKDe8
"Graphic Era University, School of Engineering and Technology - [GEU], Dehradun",8.2,236400,15100000,UK,UKGr8
"Tula's Institute, Dehradun",8.3,110600,1800000,UK,UKTu8
"Graphic Era University - [GEU], Dehradun",8.3,323400,750000,UK,UKGr8
"ICFAI University, Dehradun",8.3,480000,3200000,UK,UKIC8
"JB Institute of Technology - [JBIT], Dehradun",9.1,92000,1400000,UK,UKJB9
"Delhi Institute of Engineering and Technology - [DIET], Meerut",5.4,55000,300000,UP,UPDe5
"HI-Tech Institute of Engineering and Technology - [HIET], Ghaziabad",5.6,103000,1200000,UP,UPHI5
"Azad Institute of Engineering and Technology - [AIET], Lucknow",6.2,56000,1150000,UP,UPAz6
"IIMT University - [IIMTU], Meerut",6.2,73000,3726000,UP,UPII6
"Shambhunath Institute of Engineering and Technology - [SIET], Allahabad",6.2,79400,1000000,UP,UPSh6
"Institute of Technology & Management - [ITM], Aligarh",6.6,55000,320000,UP,UPIn6
"Nitra Technical Campus - [NTC], Ghaziabad",6.6,83500,400000,UP,UPNi6
"RV Institute of Technology - [RVIT], Bijnor",6.7,230800,250000,UP,UPRV6
"Surya Group of Institutions - [SGI], Lucknow",6.8,62500,750000,UP,UPSu6
"Career Point University - [CPU], Hamirpur",6.8,105000,350000,UP,UPCa6
"Meerut International Institute of Technology - [MIIT], Meerut",6.9,65500,420000,UP,UPMe6
"United Group of Institutions - [UGI], Allahabad",6.9,118025,1665000,UP,UPUn6
"Raj Kumar Goel Institute of Technology - [RKGIT], Ghaziabad",7.0,135000,452500,UP,UPRa7
"Inderprastha Engineering College - [IPEC], Ghaziabad",7.0,136056,960000,UP,UPIn7
"Saroj Institute of Technology and Management - [SITM], Lucknow",7.0,240000,5800000,UP,UPSa7
"Buddha Institute of Technology- [BIT], Gorakhpur",7.1,68057,504000,UP,UPBu7
"Babu Banarasi Das Institute of Technology - [BBDIT], Ghaziabad",7.1,80000,450000,UP,UPBa7
"Raja Balwant Singh Engineering Technical Campus - [FETRBS], Agra",7.1,81865,2300000,UP,UPRa7
"Bansal Institute of Engineering and Technology - [BIET], Lucknow",7.1,94904,300000,UP,UPBa7
"Bharat Institute of Technology - [BIT], Meerut",7.1,95000,250000,UP,UPBh7
"Shri Ram Group of Colleges - [SRGC], Muzaffarnagar",7.1,104900,1100000,UP,UPSh7
"CIPET- Institute Of Plastics Technology - [IPT], Lucknow",7.1,200000,1000000,UP,UPCI7
"SP Memorial Institute of Technology - [SPMIT], Allahabad",7.1,220000,90000,UP,UPSP7
"Jahangirabad Institute of Technology, Barabanki",7.2,50000,350000,UP,UPJa7
"Rajkiya Engineering College - [REC], Ambedkar Nagar",7.2,57300,280000,UP,UPRa7
"Rajkiya Engineering College - [REC], Sonbhadra",7.2,57300,600000,UP,UPRa7
"Bundelkhand Institute of Engineering & Technology - [BIET], Jhansi",7.2,61800,309000,UP,UPBu7
"Institute of Engineering & Technology, Agra",7.3,78000,1750000,UP,UPIn7
"SRM, Institute of Technology, Lucknow",7.3,117500,5400000,UP,UPSR7
"ABES Institute of Technology - [ABESIT], Ghaziabad",7.3,128100,300000,UP,UPAB7
"Sri Rammurty Smarak College of Engineering & Technology, Bareilly",7.3,139282,300000,UP,UPSr7
"ANA Group of Institutions, Bareilly",7.3,252000,220000,UP,UPAN7
"Institute of Engineering and Rural Technology - [IERT], Allahabad",7.4,71200,320000,UP,UPIn7
"Meerut Institute of Technology - [MIT], Meerut",7.4,87500,240000,UP,UPMe7
"SRMIST Delhi NCR Campus, Ghaziabad",7.4,221000,650000,UP,UPSR7
"Mahaveer Institute of Engineering & Technology - [MIET], Meerut",7.5,,813000,UP,UPMa7
"Institute of Engineering and Technology - [IET], Lucknow",7.5,89775,2500000,UP,UPIn7
"IFTM University, Moradabad",7.5,107000,830000,UP,UPIF7
"Vidya College of Engineering - [VCE], Meerut",7.5,108000,520000,UP,UPVi7
"Babu Banarasi Das Institute of Technology & Management - [BBDITM], Lucknow",7.5,116803,737217,UP,UPBa7
"Mangalayatan University - [MU], Aligarh",7.5,130000,1709000,UP,UPMa7
"Maharaja Agrasen Institute of Technology - [MAIT], New Delhi",7.5,143200,3500000,UP,UPMa7
"RD Engineering College, Ghaziabad",7.5,182500,380000,UP,UPRD7
"Aligarh College of Engineering and Technology - [ACET], Aligarh",7.5,380000,518000,UP,UPAl7
"Bhartiya Shiksha Parishad - [BSP], Lucknow",7.6,17250,700000,UP,UPBh7
"Rajkiya Engineering College - [RECK], Kannauj",7.6,60500,750000,UP,UPRa7
"Glocal University, Saharanpur",7.6,95000,4600000,UP,UPGl7
"Ambalika Institute of Management and Technology - [AIMT], Lucknow",7.6,105709,1250000,UP,UPAm7
"Anand Engineering College - [AEC], Agra",7.6,117625,3600000,UP,UPAn7
"Sanskriti University - [SU], Mathura",7.6,130000,360000,UP,UPSa7
"IMS Engineering College - [IMSEC], Ghaziabad",7.6,135169,603000,UP,UPIM7
"Lucknow Institute of Technology - [LIT], Lucknow",7.6,220000,1080000,UP,UPLu7
"Kamla Nehru Institute of Technology - [KNIT], Sultanpur",7.6,337000,395777,UP,UPKa7
"Maulana Azad University, Jodhpur",7.7,60500,1200000,UP,UPMa7
"Rajkiya Engineering College -[RECM], Mainpuri",7.7,60500,250000,UP,UPRa7
"Maulana Abul Kalam Azad University of Technology - [MAKAUT], Kolkata",7.7,70300,450000,UP,UPMa7
"Maharishi University of Information Technology - [MUIT], Lucknow",7.7,80000,450000,UP,UPMa7
"Ajay Kumar Garg Engineering College - [AKGEC], Ghaziabad",7.7,141856,700000,UP,UPAj7
"Zakir Hussain College of Engineering and Technology - [ZHCET], Aligarh",7.8,18040,300000,UP,UPZa7
"Venkateshwara Group of Institutions, Meerut",7.8,75000,1200000,UP,UPVe7
"College of Engineering and Rural Technology - [CERT], Meerut",7.8,85565,240000,UP,UPCo7
"Krishna Engineering College - [KEC], Ghaziabad",7.8,99677,86000000,UP,UPKr7
"Babu Banarasi Das Northern India Institute of Technology - [BBDNIIT], Lucknow",7.8,105503,250000,UP,UPBa7
"Babu Banarasi Das University - [BBDU], Lucknow",7.8,125000,2586000,UP,UPBa7
"J.K. Institute of Applied Physics and Technology, Allahabad",7.9,35910,3200000,UP,UPJ.7
"Rajshree Institute of Management and Technology - [RIMT], Bareilly",7.9,51400,1200000,UP,UPRa7
"Institute of Technology and Management - [ITM], Gorakhpur",7.9,55000,480000,UP,UPIn7
"Bundelkhand University, Institute of Engineering and Technology, Jhansi",7.9,67200,543000,UP,UPBu7
"Goel Institute of Technology & Management - [GITM], Lucknow",7.9,78589,314000,UP,UPGo7
"Mohammad Ali Jauhar University, Rampur",7.9,85700,1176000,UP,UPMo7
"Bhagwati Institute of Technology and Science, Ghaziabad",7.9,95865,3400000,UP,UPBh7
"ABSS Institute of Technology, Meerut",7.9,113460,1270000,UP,UPAB7
"KIET Group of Institutions - [KIET], Ghaziabad",7.9,138499,2400000,UP,UPKI7
"Meerut Institute of Engineering and Technology - [MIET], Meerut",7.9,408000,458000,UP,UPMe7
"Eshan Group of Institution, Agra",8.0,72000,450000,UP,UPEs8
"SR Group of Institutions - [SRGI], Jhansi",8.0,73100,900000,UP,UPSR8
"Rakshpal Bahadur College of Engineering & Technology - [RBCET], Bareilly",8.0,75000,314000,UP,UPRa8
"Sanskar Educational Group - [SEG], Ghaziabad",8.0,90000,480000,UP,UPSa8
"ABES Engineering College, Ghaziabad",8.0,136600,14000000,UP,UPAB8
"Integral University, Lucknow",8.0,140000,3700000,UP,UPIn8
"Maulana Azad National Institute of Technology - [MANIT], Bhopal",8.0,154000,750000,UP,UPMa8
"JNTUH College of Engineering Sultanpur - [JNTUHCES], Sangareddy",8.1,40500,920000,UP,UPJN8
"Institute of Technology & Management - [ITM], Lucknow",8.1,67400,550000,UP,UPIn8
"Moradabad Institute of Technology - [MIT], Moradabad",8.1,114575,5100000,UP,UPMo8
"Jaypee University Anoopshahr, Bulandshahr",8.1,155000,1000000,UP,UPJa8
"IAMR Group of Institutions - [IAMR], Ghaziabad",8.1,280000,425000,UP,UPIA8
"Dayalbagh Educational Institute Faculty of Engineering, Agra",8.2,51300,1146000,UP,UPDa8
"Sunder Deep Group of Institutions - [SDGI], Ghaziabad",8.2,60000,700000,UP,UPSu8
"Shobhit University, Meerut",8.2,110000,2700000,UP,UPSh8
"Shri Ramswaroop Memorial University - [SRMU], Lucknow",8.2,137000,900000,UP,UPSh8
"National Institute of Technology - [NIT], Hamirpur",8.2,180200,1036000,UP,UPNa8
"Aligarh Muslim University - [AMU], Aligarh",8.2,269445,6000000,UP,UPAl8
"R.R. Group of Institutions - [RRGI], Lucknow",8.3,79700,850000,UP,UPR.8
"Invertis University, Bareilly",8.3,100000,450000,UP,UPIn8
"Shri Venkateshwara University - [SVU], Amroha",8.3,125000,180000,UP,UPSh8
"Devprayag Institute of Technical Studies - [DITS], Allahabad",8.4,80500,450000,UP,UPDe8
"Raj Kumar Goel Engineering College - [RKGEC], Ghaziabad",8.4,110000,840000,UP,UPRa8
"United Institute of Technology - [UIT], Allahabad",8.4,112025,260000,UP,UPUn8
"GLA University, Mathura",8.4,171000,4650000,UP,UPGL8
"MNNIT Allahabad - Motilal Nehru National Institute of Technology - [MNNIT], Allahabad",8.5,84666,4500000,UP,UPMN8
"Feroze Gandhi Institute of Engineering and Technology - [FGIET], Rae Bareli",8.5,87709,700000,UP,UPFe8
"Maharaja Agrasen University - [MAU], Solan",8.5,120000,430000,UP,UPMa8
"Indian Institute of Information Technology - [IIITL], Lucknow",8.5,269700,782000,UP,UPIn8
"Rajiv Gandhi Institute of Petroleum Technology - [RGIPT], Amethi",8.5,271600,823000,UP,UPRa8
"Vidya Knowledge Park - [VKP], Meerut",8.7,102850,500000,UP,UPVi8
"Indian Institute of Information Technology - [IIIT], Allahabad",8.7,104000,5475000,UP,UPIn8
"Camellia Institute of Technology and Management - [CITM], Hooghly",5.0,101000,350000,WB,WBCa5
"Dharmsinh Desai University - [DDU], Nadiad",5.9,152000,300000,WB,WBDh5
"Neotia Institute of Technology Management and Science - [NITMAS], Kolkata",6.3,130200,1800000,WB,WBNe6
"Techno International New Town - [TINT], Kolkata",6.3,144800,400000,WB,WBTe6
"Camellia Institute of Technology - [CIT], Kolkata",6.4,101500,130000,WB,WBCa6
"Greater Kolkata College of Engineering & Management - [GKCEM], Baruipur",6.5,85000,350000,WB,WBGr6
"Adamas Institute of Technology - [AIT], Kolkata",6.6,109600,600000,WB,WBAd6
"BP Poddar Institute of Management and Technology, Kolkata",6.7,115200,200000,WB,WBBP6
"Birbhum Institute of Engineering and Technology - [BIET], Birbhum",6.8,70700,320000,WB,WBBi6
"Future Institute of Engineering and Management - [FIEM], Kolkata",6.8,80000,1800000,WB,WBFu6
"Ideal Institute of Engineering - [IIE], Nadia",7.0,86800,675000,WB,WBId7
"Government College of Engineering and Ceramic Technology - [GCECT], Kolkata",7.1,17950,330000,WB,WBGo7
"Dr. Sudhir Chandra Sur Institute of Technology & Sports Complex - [SURTECH], Kolkata",7.2,436403,300000,WB,WBDr7
"Om Dayal Group of Institutions, Kolkata",7.3,86500,1200000,WB,WBOm7
"Swami Vivekananda Institute of Science and Technology - [SVIST], Kolkata",7.3,99000,240000,WB,WBSw7
"Meghnad Saha Institute of Technology - [MSIT], Kolkata",7.3,144800,700000,WB,WBMe7
"Seacom Engineering College, Howrah",7.3,250000,453000,WB,WBSe7
"Dumkal Institute of Engineering & Technology- [DIET], Murshidabad",7.4,59500,300000,WB,WBDu7
"Abacus Institute of Engineering and Management, Hooghly",7.4,80500,1400000,WB,WBAb7
"Techno India University, Kolkata",7.4,89200,750000,WB,WBTe7
"Bankura Unnayani Institute of Engineering - [BUIE], Bankura",7.4,94750,320000,WB,WBBa7
"Pailan College of Management and Technology - [PCMT], Kolkata",7.4,97500,420000,WB,WBPa7
"Surendra Institute of Engineering and Management - [SIEM], Darjeeling",7.4,106000,600000,WB,WBSu7
"Supreme Knowledge Foundation Group of Institutions - [SKFGI], Hooghly",7.4,113700,450000,WB,WBSu7
"Ramkrishna Mahato Government Engineering College, Purulia",7.5,12220,1000000,WB,WBRa7
"JIS University, Kolkata",7.5,118600,350000,WB,WBJI7
"Ghani Khan Choudhury Institute Of Engineering and Technology -[GKCIET], Malda",7.6,27170,400000,WB,WBGh7
"Elitte College of Engineering - [ECE], Kolkata",7.6,79000,1800000,WB,WBEl7
"Bengal Institute of Technology - [BIT], Kolkata",7.6,347000,1300000,WB,WBBe7
"Maulana Abul Kalam Azad University of Technology - [MAKAUT], Kolkata",7.7,70300,450000,WB,WBMa7
"Dream Institute of Technology, Kolkata",7.7,112000,570000,WB,WBDr7
"Budge Budge Institute of Technology - [BBIT], Kolkata",7.7,114650,3200000,WB,WBBu7
"Adamas University, Kolkata",7.7,190000,1200000,WB,WBAd7
"Siliguri Institute of Technology - [SIT], Darjeeling",7.7,393000,1000000,WB,WBSi7
"Coochbehar Government Engineering College, Cooch Behar",7.8,6000,343292,WB,WBCo7
"Modern Institute of Engineering and Technology - [MIET], Hooghly",7.8,88000,800000,WB,WBMo7
"Kalyani Government Engineering College - [KGEC], Nadia",7.9,16155,8000000,WB,WBKa7
"Jalpaiguri Government Engineering College - [JGEC], Jalpaiguri",7.9,24893,350000,WB,WBJa7
"Calcutta Institute of Technology - [CIT], Howrah",7.9,86500,5700000,WB,WBCa7
"Heritage Institute of Technology - [HIT], Kolkata",7.9,116200,5422000,WB,WBHe7
"Netaji Subhash Engineering College - [NSEC], Kolkata",7.9,144800,600000,WB,WBNe7
"Guru Nanak Institute of Technology - [GNIT], Kolkata",7.9,145959,375000,WB,WBGu7
"University of Engineering and Management - [UEM], Kolkata",7.9,171200,800000,WB,WBUn7
"Techno Main Salt Lake, Kolkata",7.9,483800,4300000,WB,WBTe7
"Techno International - Batanagar, South 24 Parganas",8.0,108800,320000,WB,WBTe8
"RCC Institute of Information Technology - [RCCIIT], Kolkata",8.0,133200,1000000,WB,WBRC8
"Narula Institute of Technology - [NIT Agarpara], Kolkata",8.0,141994,1187000,WB,WBNa8
"Institute of Engineering and Management - [IEM], Kolkata",8.0,178400,5130000,WB,WBIn8
"Saroj Mohan Institute of Technology - [SMIT], Hooghly",8.0,295000,380000,WB,WBSa8
